id,code,name,description,symbol
c_clave_unidad_B67,B67,Megabecquerel por kilogramo,,MBq/kg
c_clave_unidad_B68,B68,Gigabit,Unidad de información igual a 10⁹ los bits (dígitos binarios).,Gbit
c_clave_unidad_B69,B69,MegaCulombio por metro cúbico,,MC/m³
c_clave_unidad_B7,B7,Ciclo,Unidad de recuento de definir el número de ciclos (ciclo: un período recurrente de duración definida).,
c_clave_unidad_B70,B70,MegaCulombio por metro cuadrado,,MC/m²
c_clave_unidad_B71,B71,Megaelectrónvoltio,,MeV
c_clave_unidad_B72,B72,Megagramo por metro cúbico,,Mg/m³
c_clave_unidad_B73,B73,Meganewton,,MN
c_clave_unidad_B74,B74,Meganewton metro,,MN·m
c_clave_unidad_B75,B75,MegaOhm,,MΩ
c_clave_unidad_B76,B76,MegaOhm metro,,MΩ·m
c_clave_unidad_B77,B77,Megasiemens por metro,,MS/m
c_clave_unidad_B78,B78,Megavoltio ,,MV
c_clave_unidad_B79,B79,Megavoltio por metro,,MV/m
c_clave_unidad_B8,B8,Joule por metro cúbico,,J/m³
c_clave_unidad_B80,B80,Gigabit por segundo,Unidad de información igual a 10⁹ bits (dígitos binarios) por segundo.,Gbit/s
c_clave_unidad_B81,B81,"Reciprocidad del metro cuadrado, reciprocidad del segundo",,m⁻²/s
c_clave_unidad_B82,B82,Pulgadas por pie lineal,Unidad de longitud que define el número de pulgadas por pie lineal.,
c_clave_unidad_B83,B83,Metro a la cuarta potencia,,m⁴
c_clave_unidad_B84,B84,Microamperio,,µA
c_clave_unidad_B85,B85,Microbar,,µbar
c_clave_unidad_B86,B86,MicroCulombio,,µC
c_clave_unidad_B87,B87,MicroCulombio por metro cúbico,,µC/m³
c_clave_unidad_B88,B88,MicroCulombio por metro cuadrado,,µC/m²
c_clave_unidad_B89,B89,Microfaradio por metro,,µF/m
c_clave_unidad_B9,B9,Batt,,
c_clave_unidad_B90,B90,Microhenry,,µH
c_clave_unidad_B91,B91,Microhenry por metro,,µH/m
c_clave_unidad_B92,B92,Micronewton,,µN
c_clave_unidad_B93,B93,Micronewton metro,,µN·m
c_clave_unidad_B94,B94,Micro Ohm,,µΩ
c_clave_unidad_B95,B95,MicroOhm metro,,µΩ·m
c_clave_unidad_B96,B96,Micropascal,,µPa
c_clave_unidad_B97,B97,Microrradián,Unidad de distancia angular igual a una milésima de milliradian. Unidad angular - una unidad de medida para ángulos.,µrad
c_clave_unidad_B98,B98,Microsegundo,,µs
c_clave_unidad_B99,B99,Microsiemens,,µS
c_clave_unidad_BAR,BAR,Bar [unidad de presión],"Se denomina bar a una unidad de presión equivalente a un millón de barias, aproximadamente igual a una atmósfera (1 atm). Su símbolo es «bar».",bar
c_clave_unidad_BB,BB,Caja base,"Una unidad de área de 112 hojas de productos de estaño (placa de estaño, acero libre de estaño o placa negra) 14 por 20 pulgadas o 31,360 pulgadas cuadradas.",
c_clave_unidad_BFT,BFT,Tablero de pies,Unidad de medida para el volumen de la madera en el Estados Unidos y Canadá . Es el volumen de una longitud de un pie de una placa de un pie de ancho y una pulgada de grosor.,fbm
c_clave_unidad_BH,BH,Cepillo,,
c_clave_unidad_BHP,BHP,Potencia al freno,,BHP
c_clave_unidad_BIL,BIL,Billón,Sinonimo: Trillon en EUA.,
c_clave_unidad_BLD,BLD,Barril seco (EUA),,bbl (US)
c_clave_unidad_BLL,BLL,Barril (EUA),"Un barril estadounidense es igual a:

42 galones estadounidenses
168 cuartos estadounidenses
336 pintas estadounidenses
1344 gills estadounidenses
5376 onzas líquidas estadounidenses
158.987294928 litros",barrel (US)
c_clave_unidad_BP,BP,Tabledo de cien pies,,
c_clave_unidad_BPM,BPM,Latidos por minuto,El número de latidos por minuto.,BPM
c_clave_unidad_BQL,BQL,Becquerel,Es la actividad de una fuente radiactiva en la que se desintegra un núcleo por segundo en un dado instante.,Bq
c_clave_unidad_BTU,BTU,Unidad térmica británica (tabla internacional),,BtuIT
c_clave_unidad_BUA,BUA,Bushel (EUA),"El bushel es una unidad de medida de capacidad para mercancía sólida en los países anglosajones (países de habla inglesa). Se utiliza en el comercio de granos, harinas y otros productos análogos.",bu (US)
c_clave_unidad_BUI,BUI,Bushel (UK),"Un bushel tiene 4 pecks o 32 quarts, y equivale a 1,03205 del bushel de los Estados Unidos, que a su vez equivale a 0,35238 hectolitros. La palabra bushel está cayendo en desuso rápidamente.",bushel (UK)
c_clave_unidad_BW,BW,Peso base,,
c_clave_unidad_BZ,BZ,Millones de BTUs,,
c_clave_unidad_C0,C0,Llamada,Una unidad de recuento de definir el número de llamadas (call: sesión de comunicación o de visita).,
c_clave_unidad_C1,C1,Libra de producto compuesto (peso total),,
c_clave_unidad_C10,C10,Milifaradio,,mF
c_clave_unidad_C11,C11,Miligalón,,mGal
c_clave_unidad_C12,C12,Miligramo por metro,,mg/m
c_clave_unidad_C13,C13,MilliGray,,mGy
c_clave_unidad_C14,C14,Milihenry,,mH
c_clave_unidad_C15,C15,Milijoule,,mJ
c_clave_unidad_C16,C16,Milímetro por segundo,,mm/s
c_clave_unidad_C17,C17,Milímetro cuadrado por segundo,,mm²/s
c_clave_unidad_C18,C18,MiliMol,,mmol
c_clave_unidad_C19,C19,Mol por kilogramo,,mol/kg
c_clave_unidad_C2,C2,Carset,,
c_clave_unidad_C20,C20,Milinewton,,mN
c_clave_unidad_C21,C21,Kibibit,Unidad de información igual a 2¹⁰ (1024) bits (dígitos binarios).,Kibit
c_clave_unidad_C22,C22,Milinewton por metro,,mN/m
c_clave_unidad_C23,C23,MiliOhm metro,,mΩ·m
c_clave_unidad_C24,C24,Milipascal segundo,,mPa·s
c_clave_unidad_C25,C25,Milirradián,"Es una unidad derivada sistema internacional para la medición angular , que se define como una milésima parte de un radián (0,001 radianes).",mrad
c_clave_unidad_C26,C26,Milisegundo,,ms
c_clave_unidad_C27,C27,Milisiemens,,mS
c_clave_unidad_C28,C28,MilliSievert,,mSv
c_clave_unidad_C29,C29,Militesla,,mT
c_clave_unidad_C3,C3,Microvoltios por metro,,µV/m
c_clave_unidad_C30,C30,Milivoltio por metro,,mV/m
c_clave_unidad_C31,C31,Miliwatt,,mW
c_clave_unidad_C32,C32,Miliwatt por metro cuadrado,Es equivalente a una milésima de vatio.,mW/m²
c_clave_unidad_C33,C33,Miliweber,,mWb
c_clave_unidad_C34,C34,Mol,"Es la cantidad de sustancia de un sistema que contiene tantas entidades elementales como átomos hay en 0,012 kilogramos de carbono 12. ",mol
c_clave_unidad_C35,C35,Mol por decímetro cúbico,,mol/dm³
c_clave_unidad_C36,C36,Mol por metro cúbico,,mol/m³
c_clave_unidad_C37,C37,Kilobits,Unidad de información igual a 10³(1000) bits (dígitos binarios).,kbit
c_clave_unidad_C38,C38,Mol por litro,,mol/l
c_clave_unidad_C39,C39,Nanoamperio,,nA
c_clave_unidad_C4,C4,partido de carga,,
c_clave_unidad_C40,C40,NanoCulombio,,nC
c_clave_unidad_C41,C41,Nanofaradio,,nF
c_clave_unidad_C42,C42,Nanofaradio por metro,,nF/m
c_clave_unidad_C43,C43,Nanohenry,,nH
c_clave_unidad_C44,C44,Nanohenry por metro,,nH/m
c_clave_unidad_C45,C45,Nanómetro,Medida de longitud que equivale a la milmillonésima parte del metro.,nm
c_clave_unidad_C46,C46,NanoOhm metro,,nΩ·m
c_clave_unidad_C47,C47,Nanosegundo,,ns
c_clave_unidad_C48,C48,Nanotesla,,nT
c_clave_unidad_C49,C49,Nanowatt,,nW
c_clave_unidad_C5,C5,Costo,,
c_clave_unidad_C50,C50,Neperio,"El neper o neperio es una unidad de medida relativa que se utiliza frecuentemente en el campo de la telecomunicación, para expresar relaciones entre voltajes o intensidades.",Np
c_clave_unidad_C51,C51,Neperio por segundo,,Np/s
c_clave_unidad_C52,C52,Picómetro,"Es una unidad de longitud del SI que equivale a una billonésima (0,000 000 000 001 o 1×10-12) parte de un metro.",pm
c_clave_unidad_C53,C53,Newton metro segundo,,N·m·s
c_clave_unidad_C54,C54,Newton metro cuadrado por kilogramo cuadrado,,N·m²/kg²
c_clave_unidad_C55,C55,Newton por metro cuadrado,,N/m²
c_clave_unidad_C56,C56,Newton por milímetro cuadrado,,N/mm²
c_clave_unidad_C57,C57,Newton segundo,,N·s
c_clave_unidad_C58,C58,Segundos newton por metro,,N·s/m
c_clave_unidad_C59,C59,Octava,Una unidad utilizada en la música para describir la relación de la frecuencia entre las notas.,
c_clave_unidad_C6,C6,celda,,
c_clave_unidad_C60,C60,Ohm centímetro,,Ω·cm
c_clave_unidad_C61,C61,Ohm metro,,Ω·m
c_clave_unidad_C62,C62,Uno,Sinónimo: unidad,1
c_clave_unidad_C63,C63,Pársec,Es una unidad de medida astronómica bastante utilizada para calcular grandes distancias entre objetos. ,pc
c_clave_unidad_C64,C64,Pascal por kelvin,,Pa/K
c_clave_unidad_C65,C65,Pascal segundo,"Es la viscosidad dinámica de un fluido homogéneo, en el cual, el movimiento rectilíneo y uniforme de una superficie plana de 1 metro cuadrado, da lugar a una fuerza retardatriz de 1 newton, cuando hay una diferencia de velocidad de 1 metro por segundo entre dos planos paralelos separados por 1 metro de distancia.",Pa·s
c_clave_unidad_C66,C66,Segundos pascal por metro cúbico,,Pa·s/m³
c_clave_unidad_C67,C67,Segundos pascal por metro ,,Pa· s/m
c_clave_unidad_C68,C68,Petajoule,,PJ
c_clave_unidad_C69,C69,Phon,"Unidad de volumen del sonido subjetivo. Un sonido tiene p phons de sonoridad si se parece al oyente a ser iguales en intensidad, con el sonido de un tono puro de frecuencia 1 kilohertz y de la fuerza p decibelios.",
c_clave_unidad_C7,C7,Centipoise,,cP
c_clave_unidad_C70,C70,Picoamperio,,pA
c_clave_unidad_C71,C71,PicoCulombio,,pC
c_clave_unidad_C72,C72,Picofaradio por metro,,pF/m
c_clave_unidad_C73,C73,Picohenry,,pH
c_clave_unidad_C74,C74,Kilobits por segundo,Unidad de información igual a 10 ³  (1000) bits (dígitos binarios) por segundo.,kbit/s
c_clave_unidad_C75,C75,Picowatt,,pW
c_clave_unidad_C76,C76,Picowatt  por metro cuadrado,Es igual a la trillonésima parte de un vatio (10−12).,pW/m²
c_clave_unidad_C77,C77,Calibre de libra,,
c_clave_unidad_C78,C78,Libra fuerza,,lbf
c_clave_unidad_C79,C79,Kilovoltios horas amperios,Unidad de energía acumulada de 1000 amperios voltioios durante un período de una hora.,kVAh
c_clave_unidad_C8,C8,MilliCulombio por kilogramo,,mC/kg
c_clave_unidad_C80,C80,Rad,,rad
c_clave_unidad_C81,C81,Radián,"Es la unidad de medida de un ángulo con vértice en el centro de un círculo cuyos lados son cortados por el arco de la circunferencia, y que además dicho arco tiene una longitud igual a la del radio.",rad
c_clave_unidad_C82,C82,Radianmetro cuadrado por Mol,,rad·m²/mol
c_clave_unidad_C83,C83,Rradian metro cuadrado por kilogramo,,rad·m²/kg
c_clave_unidad_C84,C84,Radían por metro,,rad/m
c_clave_unidad_C85,C85,Reciprocidad Ámstrong,,Å⁻¹
c_clave_unidad_C86,C86,Reciprocidad del metro cúbico,,m⁻³
c_clave_unidad_C87,C87,Reciprocidad metro cúbico por segundo,Sinonimo: Reciprocidad del segundo por metro cúbico.,m⁻³/s
c_clave_unidad_C88,C88,Recíproco joule por metro cúbico,,eV⁻¹/m³
c_clave_unidad_C89,C89,Henry recíproco,,H⁻¹
c_clave_unidad_C9,C9,Grupo bobinas,Unidad de conteo que define el número de grupos de bobinas (grupo bobina: grupos de elementos dispuestos por longitudes de los objetos colocados en una secuencia de círculos concéntricos unido).,
c_clave_unidad_C90,C90,Recíproco Henry,,J⁻¹/m³
c_clave_unidad_C91,C91,Reciprocidad de kelvin ó kelvin a la potencia menos 1,,K⁻¹
c_clave_unidad_C92,C92,Reciprocidad Metro,,m⁻¹
c_clave_unidad_C93,C93,Reciprocidad Metro cuadrado,Sinónimo: Reciprocidad de metro cuadrado,m⁻²
c_clave_unidad_C94,C94,Reciprocidad Minuto,,min⁻¹
c_clave_unidad_C95,C95,Reciprocidad Mol,Es una propiedad física definida como su masa por unidad de cantidad de sustancia.,mol⁻¹
c_clave_unidad_C96,C96,Reciprocidad Pascal o pascal a la potencia menos 1 ,,Pa⁻¹
c_clave_unidad_C97,C97,Reciprocidad Segundo,,s⁻¹
c_clave_unidad_C98,C98,Segundo recíproco por metro cúbico,,S $ ^ {1} $ / m $ ³ $
c_clave_unidad_C99,C99,Reciprocidad Segundo por metro cuadrado,,s⁻¹/m²
c_clave_unidad_CCT,CCT,Capacidad de carga en toneladas métricas,"Unidad de masa que define la capacidad de carga, expresada como el número de toneladas métricas.",
c_clave_unidad_CDL,CDL,Candela,"La candela es una de las unidades básicas del Sistema Internacional, de intensidad luminosa.",cd
c_clave_unidad_CE,CE,Cada mes,,
c_clave_unidad_CEL,CEL,Grados celsius,Consulte ISO 80000-5 (Cantidades y unidades - Parte 5: Termodinámica),°C
c_clave_unidad_CEN,CEN,Centenar,Una unidad de recuento de definir el número de unidades en múltiplos de 100.,
c_clave_unidad_CG,CG,Tarjeta,Unidad de conteo que define el número de unidades de la tarjeta (tarjeta: papel rígido grueso o cartón).,
c_clave_unidad_CGM,CGM,Centigramo,,cg
c_clave_unidad_CK,CK,Conector,,
c_clave_unidad_CKG,CKG,Culombio por kilogramo,,C/kg
c_clave_unidad_CLF,CLF,Cientos de hojas,"Una unidad de recuento de definir el número de hojas, expresado en unidades de cien hojas.",
c_clave_unidad_CLT,CLT,Centilitro,"Medida de volumen, de símbolo cl, que es igual a la centésima parte de un litro.",cl
c_clave_unidad_CMK,CMK,Centímetro cuadrado,"Medida de longitud, de símbolo cm, que es igual a la centésima parte de un metro.",cm²
c_clave_unidad_CMQ,CMQ,Centímetro cúbico,"Medida de longitud, de símbolo cm, que es igual a la centésima parte de un metro.",cm³
c_clave_unidad_CMT,CMT,Centímetro,Es una unidad de longitud. Es el segundo submúltiplo del metro y equivale a la centésima parte de él.,cm
c_clave_unidad_CNP,CNP,Cientos de paquetes,Unidad de recuento para definir el número de cientos de paquetes (cien paquete: conjunto de un centenar de artículos empaquetados juntos).,
c_clave_unidad_CNT,CNT,Cental (UK),Una unidad de masa igual a cien  kilos (EUA).,
c_clave_unidad_COU,COU,Culombio,Es la cantidad de electricidad transportada en 1 segundo por una corriente de intensidad 1 amperio. ,C
c_clave_unidad_CTG,CTG,Contenido en gramos,Unidad de masa que define el número de gramos de un elemento con nombre en un producto.,
c_clave_unidad_CTM,CTM,Quilatage métrico,Es una unidad de masa igual a 200  mg y se utiliza para la medición de las piedras preciosas y perlas .,
c_clave_unidad_CTN,CTN,Tonelada de contenido (métrica),Unidad de masa que define el número de toneladas métricas de un elemento con nombre en un producto.,
c_clave_unidad_CUR,CUR,Curie,"El Curie (Ci) es la unidad antigua de medida de radiactividad, definida como la actividad de in gramo del isótopo Ra-226, su equivalencia es: 1Ci = 3,7 1010 Bq.",Ci
c_clave_unidad_CWA,CWA,Hundred pound,,cwt (US)
c_clave_unidad_CWI,CWI,Hundredweight,,cwt (UK)
c_clave_unidad_CZ,CZ,Combo,,
c_clave_unidad_D03,D03,Kilovatio hora por hora,Unidad de energía acumulada en mil vatios durante un período de una hora.,kW·h/h
c_clave_unidad_D04,D04,Lot [unidad de peso],Unidad de peso igual a aproximadamente media onza o 15 gramos.,
c_clave_unidad_D1,D1,Segundo recíproco por estereorradián,,s⁻¹/sr
c_clave_unidad_D10,D10,Siemens por metro,,S/m
c_clave_unidad_D11,D11,Mebibit,Una unidad de información igual a 2²⁰ (1048576) bits (dígitos binarios).,Mibit
c_clave_unidad_D12,D12,Siemens metro cuadrado por Mol,,S·m²/mol
c_clave_unidad_D13,D13,Sievert,,Sv
c_clave_unidad_D14,D14,Yarda mil lineal,,
c_clave_unidad_D15,D15,Sone,Una unidad de volumen del sonido subjetivo. Un sone es la intensidad de un tono puro de la frecuencia y la fuerza de un kilohertz 40 decibelios.,
c_clave_unidad_D16,D16,Centímetro cuadrado por erg,,cm²/erg
c_clave_unidad_D17,D17,Centímetro cuadrado por esteroradian erg,,cm²/(sr·erg)
c_clave_unidad_D18,D18,Metro kelvin,,m·K
c_clave_unidad_D19,D19,Metro cuadrado kelvin por watt.,,m²·K/W
c_clave_unidad_D2,D2,Segundo recíproco por estereorradián metro cuadrado,,s⁻¹/(sr·m²)
c_clave_unidad_D20,D20,Metro cuadrado por joule,,m²/J
c_clave_unidad_D21,D21,Metro cuadrado por kilogramo,,m²/kg
c_clave_unidad_D22,D22,Metro cuadrado por Mol,,m²/mol
c_clave_unidad_D23,D23,Gramo pluma (proteína),Unidad de recuento pata definir el número de gramos de aminoácidos  prescritos para la terapia parenteral y terapia enteral.,
c_clave_unidad_D24,D24,Metro cuadrado por esteroradian,,m²/sr
c_clave_unidad_D25,D25,Metro cuadrado por esteroradian joule,,m²/(sr·J)
c_clave_unidad_D26,D26,Metro cuadrado por voltiosegundo,,m²/(V·s)
c_clave_unidad_D27,D27,Estereorradían,Es la unidad que mide angulos solidos,sr
c_clave_unidad_D28,D28,sifón,,
c_clave_unidad_D29,D29,Terahertz,Se refiere a las ondas electromagnéticas que se propagan en las frecuencias en el rango de los terahercios.,THz
c_clave_unidad_D30,D30,Terajoule,,TJ
c_clave_unidad_D31,D31,Terawatt,,TW
c_clave_unidad_D32,D32,Terawatt hora ,,TW·h
c_clave_unidad_D33,D33,Tesla,"Es la inducción magnética uniforme que, repartida normalmente sobre una superficie de 1 metro cuadrado, produce a través de esta superficie un flujo magnético total de 1 weber. ",T
c_clave_unidad_D34,D34,Tex,Enidad de medida utilizada para medir la densidad o la masa lineal de una fibra.,tex (g/km)
c_clave_unidad_D35,D35,Calorías (termoquímicas),,º cal
c_clave_unidad_D36,D36,Megabit,unidad que se usa para cuantificar un caudal de datos equivalente a 1000 kb/s.,Mbit
c_clave_unidad_D37,D37,Calorías (termoquímicas) por gramo de kelvin,,º cal / (g · K)
c_clave_unidad_D38,D38,Calorías (termoquímicas) por segundo centímetro kelvin,,º cal / (s · cm · K)
c_clave_unidad_D39,D39,Calorías (termoquímicas) por segundo centímetro cuadrado kelvin,,º cal / (s · cm² · K)
c_clave_unidad_D40,D40,Mil litros,,
c_clave_unidad_D41,D41,Tonelada por metro cúbico,,t/m³
c_clave_unidad_D42,D42,Año tropical,Unidad de tiempo equivalente a 365.242 19 días. Sinónimo: año solar.,y (tropical)
c_clave_unidad_D43,D43,Unidad de masa atómica unificada,,u
c_clave_unidad_D44,D44,Var,El nombre de la unidad es un acrónimo de volt-amperio-reactive.,var
c_clave_unidad_D45,D45,Voltio cuadrado por kelvin cuadrado,,V²/K²
c_clave_unidad_D46,D46,Voltioio-amperio,,V·A
c_clave_unidad_D47,D47,Voltio por centímetro,,V/cm
c_clave_unidad_D48,D48,Voltio por Kelvin ,,V/K
c_clave_unidad_D49,D49,Millivoltio por Kelvin ,,mV/K
c_clave_unidad_D5,D5,Kilogramo por centímetro cuadrado,,kg/cm²
c_clave_unidad_D50,D50,Voltio por metro,"Es la intensidad de un campo eléctrico, que ejerce una fuerza de 1 newton sobre un cuerpo cargado con una cantidad de electricidad de 1 coulomb.",V/m
c_clave_unidad_D51,D51,Voltio por milímetro,,V/mm
c_clave_unidad_D52,D52,Watt por kelvin,,W/K
c_clave_unidad_D53,D53,Watt por metro kelvin,"Es la conductividad térmica de un cuerpo homogéneo isótropo, en la que una diferencia de temperatura de 1 kelvin entre dos planos paralelos, de área 1 metro cuadrado y distantes 1 metro, produce entre estos planos un flujo térmico de 1 watt.",W/(m·K)
c_clave_unidad_D54,D54,Watt por metro cuadrado,,W/m²
c_clave_unidad_D55,D55,Watt por metro cuadrado kelvin,,W/(m²·K)
c_clave_unidad_D56,D56,Watt por metro cuadrado kelvin a la cuarta potencia,,W/(m²·K⁴)
c_clave_unidad_D57,D57,Watt por estereorradián,,W/sr
c_clave_unidad_D58,D58,Watt por estereorradián metro cuadrado,,W/(sr·m²)
